libacja	libacyjka
lichwa	lichewka
lichtarz	lichtarzyk
lico	liczko
liczydło	liczydełko
likier	likierek
lilia	lilijka
liliput	liliputek
limona	limonka
lipa	lipka
lira	lirenka
lira	lirka
list	liścik
lis	lisek
lisię	lisiątko
lisica	lisiczka
lisiura	lisiurka
listek	listeczek
liść bobkowy	listek bobkowy
liść laurowy	listek laurowy
liść	listek
listwa	listewka
litr	literek
litera	literka
lizak	lizaczek
łobuz	łobuzek
łobuziak	łobuziaczek
łobuz	łobuziak
lok	loczek
łódka	łódeczka
lód	lodek
łodyga	łodyżka
lód	lodzik
łojówka	łojóweczka
lokal	lokalik
łokieć	łokietek
lokomotywa	lokomotywka
lolita	lolitka
lont	loncik
łopatka	łopateczka
łopata	łopatka
łoś	łosik
łoszak	łoszaczek
locha	loszka
loteria	loteryjka
łotr	łotrzyk
lowelas	lowelasek
łóżko	łóżeczko
loża	lóżka
łuk	łuczek
łuczywo	łuczywko
lud	ludek
lufa	lufka
luj	lujek
luneta	lunetka
łupina	łupinka
lupa	lupka
lura	lurka
łuska	łuseczka
lusterko	lustereczko
lustro	lusterko
łuszczyna	łuszczynka
lutnia	luteńka
luz	luzik
lwię	lwiątko
łyk	łyczek
łyko	łyczko
łysina	łysinka
machina	machinka
maciora	maciorka
mak	maczek
mąka	mączka
madera	maderka
magazyn	magazynek
magierka	magiereczka
maglara	maglarka
magnes	magnesik
majątek	mająteczek
majdan	majdanek
majonez	majonezik
majtki	majteczki
makaron	makaronik
makata	makatka
makieta	makietka
makrela	makrelka
małość	maleńkość
malina	malinka
małolat	małolatek
małolata	małolatka
malowidło	malowidełko
małpka	małpeczka
małpię	małpiątko
małpa	małpka
maluch	maluszek
mama	mamusia
manela	manelka
mankament	mankamencik
mankiet	mankiecik
mansarda	mansardka
mantolet	mantolecik
mantyla	mantylka
manuskrypt	manuskrypcik
mapa	mapka
marchew	marchewka
marmelada	marmeladka
marmolada	marmoladka
marmur	marmurek
marynarka	marynareczka
marynata	marynatka
marzanka	marzaneczka
masaż	masażyk
maska	maseczka
masło	masełko
maślak	maślaczek
maszt	maszcik
maszyna	maszynka
matka	mateczka
mateczka	mateńka
materac	materacyk
mątwa	mątewka
matoł	matołek
matka	matula
matulka	matuleńka
matula	matulka
matka	matunia
matura	maturka
matula	matusia
matula	matuś
mazur	mazurek
mebel	mebelek
meczet	meczecik
mecz	meczyk
medalion	medalionik
melodia	melodyjka
mendel	mendelek
menuet	menuecik
metal	metalik
metryka	metryczka
mężatka	mężateczka
mężulo	mężulek
mąż	mężuś
mgiełka	mgiełeczka
mgła	mgiełka
miarka	miareczka
miara	miarka
miasto	miasteczko
miecz	mieczyk
miednica	miedniczka
miedziak	miedziaczek
mierzyn	mierzynek
mieścina	mieścinka
miesiąc	miesiączek
mięso	mięsko
mieszadło	mieszadełko
mieszczanka	mieszczaneczka
mieszczuch	mieszczuszek
miech	mieszek
mieszkanie	mieszkanko
mikrobus	mikrobusik
mikrofon	mikrofonik
mikrokryształ	mikrokryształek
mikrus	mikrusek
mikser	mikserek
mikstura	miksturka
miłostka	miłosteczka
minaret	minarecik
mineta	minetka
miniatura	miniaturka
mina	minka
minus	minusik
minuta	minutka
miotła	miotełka
miska	miseczka
misiak	misiaczek
mizerak	mizeraczek
młodzian	młodzianek
młodzieniec	młodzieniaszek
młokos	młokosik
młotek	młoteczek
młot	młotek
młynarka	młynareczka
młynek	młyneczek
mniszek pospolity	mniszeczek
mniszka	mniszeczka
mobil	mobilek
model	modelik
modrak	modraczek
mogiła	mogiłka
moment	momencik
moneta	monetka
monument	monumencik
mops	mopsik
mordka	mordeczka
morda	mordka
morda	morduchna
morus	morusek
most	mościk
mostek	mosteczek
most	mostek
motet	motecik
motek	moteczek
motor	motorek
motyl	motylek
motyw	motywik
mowa	mówka
mózg	móżdżek
moździerz	moździerzyk
mrówka	mróweczka
mróz	mrozek
mróz	mrozik
mszał	mszalik
muchomor	muchomorek
mufa	mufka
mundur	mundurek
munsztuk	munsztuczek
mur	murek
Murzyn	Murzynek
mus	musik
muszka	muszeczka
muszla	muszelka
mucha	muszka
muszkatela	muszkatelka
mutra	muterka
muzyka	muzyczka
muzykant	muzykancik
mydło	mydełko
myśl	myślątko
myszka	myszeczka
mysz	myszka
naczynie	naczynko
naczynie	naczyńko
nadzienie	nadzionko
nagus	nagusek
namiętność	namiętnostka
namiot	namiocik
naparstek	naparsteczek
naród	narodek
narzędzie	narządko
nasada	nasadka
nasiono	nasionko
nać	natka
natręt	natręcik
natura	naturka
negliż	negliżyk
nektaryna	nektarynka
nerka	nereczka
neseser	neseserek
niebieski ptak	niebieski ptaszek
nieborak	nieboraczek
niebożę	niebożątko
niecka	niecułka
niedźwiedź	niedźwiadek
niedźwiedź polarny	niedźwiadek polarny
niegrzeczność	niegrzecznostka
Niemiec	Niemiaszek
niemowlak	niemowlaczek
niemowlę	niemowlątko
nieporządek	nieporządeczek
nieprzyjemność	nieprzyjemnostka
nimfomanka	nimfetka
nitka	niteczka
nić	nitka
niuans	niuansik
nochal	nochalek
noc	nocka
nocnik	nocniczek
noob	noobek
nora	norka
nosek	noseczek
nos	nosek
notatka	notateczka
notes	notesik
nowela	nowelka
nowina	nowinka
nóżka	nóżeczka
noga	nózia
noga	nóżka
nożyce	nożyczki
nóż	nożyk
noga	nożyna
nożyna	nożynka
numerek	numereczek
numer	numerek
nuta	nutka
obarzanek	obarzaneczek
obcas	obcasik
oberek	obereczek
obiad	obiadek
obietnica	obietniczka
obejma	objemka
obłam	obłamek
obława	obławka
obłok	obłoczek
obora	obórka
obręb	obrąbek
obrazek	obrazeczek
obraz	obrazek
obręb	obrębek
obroża	obróżka
obrus	obrusek
obrus	obrusik
obryw	obrywek
obrzęd	obrządek
obrzyn	obrzynek
obuch	obuszek
ocena	ocenka
ochłap	ochłapek
ochota	ochotka
oko	ocio
ociupina	ociupinka
oczko	oczątko
oko	oczko
odcinek	odcineczek
oddział	oddziałek
odłam	odłamek
odmiana	odmianka
odnoga	odnóżka
odpad	odpadek
odrobinka	odrobineczka
odrobina	odrobinka
oficer	oficerek
oficyna	oficynka
ogar	ogarek
ogień	ogienek
ogieniek	ogieniaszek
ogień	ogieniek
ogier	ogierek
ogniwo	ogniwko
ogórek	ogóreczek
ogródek	ogródeczek
ogród	ogródek
ogrodnik	ogrodniczek
ojciec	ojcaszek
ojciec	ojczulek
ojciec	ojczuś
okazja	okazyjka
okno	okieneczko
okno	okienko
okiennica	okienniczka
okólnik	okólniczek
okręt	okręcik
okruch	okruszek
okruszyna	okruszynka
okrywa	okrywka
okrzos	okrzosek
okulary	okularki
olej	olejek
oleodruk	oleodruczek
ołówek	ołóweczek
olstro	olsterko
olszyna	olszynka
ołtarz	ołtarzyk
omlet	omlecik
onuca	onucka
onuca	onuczka
operacja	operacyjka
opona	oponka
opowiadanie	opowiadanko
opowieść	opowiastka
oprawa	oprawka
order	orderek
organ	organek
orlę	orlątko
oryginał	oryginalik
orzech	orzeszek
osioł	osiołek
oślica	ośliczka
osłona	osłonka
ośmiornica	ośmiorniczka
osoba	osóbka
ostew	ostewka
ostrew	ostrewka
ostrów	ostrówek
ostróżka	ostróżeczka
otomana	otomanka
otręby	otrąbki
otwór	otworek
owad	owadek
owca	owieczka
owies	owiesek
owoc	owocek
ozdoba	ozdóbka
ozimina	oziminka
ozór	ozorek
pacholę	pacholątko
pachoł	pachołek
pacierz	paciorek
pacyfa	pacyfka
pąk	pączek
pączek	pączuszek
paczka	paczuszka
pagórek	pagóreczek
pajac	pajacyk
pająk	pajączek
pajda	pajdka
pajęczyna	pajęczynka
pakiet	pakiecik
pakunek	pakuneczek
pałac	pałacyk
pałąk	pałączek
pałka	pałeczka
palma	palemka
paleta	paletka
palto	paletko
pal	palik
pała	pałka
paltko	palteczko
palto	paltko
paltot	paltocik
palec	paluszek
paluch	paluszek
pamiątka	pamiąteczka
pamiętnik	pamiętniczek
pampuch	pampuszek
pancerz	pancerzyk
pan	panek
panew	panewka
panicz	paniczyk
panienka	panieneczka
panna	panienka
pani	paniusia
państwo	państewko
pantalony	pantalonki
pantera	panterka
pantofel	pantofelek
papa	papcio
papier	papierek
papieros	papierosek
papieros	papierosik
papilot	papilotek
papryka chili	papryczka chili
papryka	papryczka
papuć	paputek
papuga	papużka
paragon	paragonik
parapet	parapecik
parasol	parasolik
parasza	paraszka
parawan	parawanik
parcela	parcelka
park	parczek
parkan	parkanik
para	parka
parobek	parobeczek
parostatek	parostateczek
parówka	paróweczka
parów	parowek
parownica	parowniczka
parowóz	parowozik
partanina	partaninka
partia	partyjka
pasek	paseczek
pas	pasek
pasmo	pasemko
pasieka	pasieczka
pasterka	pastereczka
pastuch	pastuszek
pacha	paszka
paszport	paszporcik
pasztet	pasztecik
patelnia	patelenka
patelnia	patelka
patent	patencik
patologia	patolka
patyk	patyczek
paw	pawik
pawilon	pawilonik
paź	pazik
paznokieć	paznokietek
pazur	pazurek
pchła	pchełka
pęcherz	pęcherzyk
pęk	pęczek
pedant	pedancik
pędrak	pędraczek
pędzel	pędzelek
pedał	pedzio
pejcz	pejczyk
pejzaż	pejzażyk
peleryna	pelerynka
pelikan	pelikanik
pelota	pelotka
peniuar	peniuarek
pens	pensiak
pensjonat	pensjonacik
pensjonarka	pensjonareczka
pensja	pensyjka
pepik	pepiczek
Pepik	Pepiczek
pępek	pępuszek
perła	perełka
perły	perełki
perfumy	perfumki
perkalik	perkaliczek
peruka	peruczka
perz	perzyk
pęseta	pęsetka
pestka	pesteczka
petarda	petardka
pętla	pętelka
piana	pianka
piasek	piaseczek
piąstka	piąsteczka
pięść	piąstka
picza	piczka
pidżama	pidżamka
piegus	piegusek
piekarnia	piekarenka
pielucha	pieluszka
pieniądz	pieniążek
pień	pieniek
pieprz	pieprzyk
pierdoła	pierdółka
piernik	pierniczek
pieróg	pierożek
pierścionek	pierścioneczek
pierścień	pierścionek
piersi	piersiątka
pierś	piersiątko
pierś	piersiczka
piersi	piersiczki
pierwszak	pierwszaczek
pierzyna	pierzynka
pieścidło	pieścidełko
piesek	pieseczek
pies	piesek
pies	piesio
pieszczoch	pieszczoszek
pieszczota	pieszczotka
piętro	pięterko
pięta	piętka
pigułka	pigułeczka
piguła	pigułka
pijak	pijaczek
piłka	piłeczka
piła	piłka
piłkarz	piłkarzyk
pilnik	pilniczek
pilot	pilocik
pinceta	pincetka
pinczer	pinczerek
pingwin	pingwinek
pionek	pion
piórko	pióreczko
pióro	piórko
piórnik	piórniczek
piosenka	pioseneczka
pieśń	piosenka
piosnka	piosneczka
pipa	pipcia
pipa	pipka
piramida	piramidka
piruet	piruecik
pisanka	pisaneczka
pismo	pisemko
pisklę	pisklątko
pismak	pismaczek
pistolet	pistolecik
piszczałka	piszczałeczka
piwo	piwko
piwnica	piwniczka
piżama	piżamka
płacheć	płachetek
płachta	płachetka
placek	placuszek
plac	placyk
plakat	plakacik
plamka	plameczka
plama	plamka
plaster	plasterek
płaszcz	płaszczyk
płatek	płateczek
płat	płatek
platforma	platforemka
pława	pławka
plecak	plecaczek
plecionka	plecioneczka
plecy	plecki
pled	pledzik
płetwa	płetewka
plik	pliczek
plisa	pliska
płótno	płócienko
płomyk	płomyczek
płomień	płomyk
płonka	płoneczka
płot	płotek
plotkarka	plotkareczka
płuco	płucko
pludry	pluderki
plus	plusik
pług	płużek
płyta	płytka
pływak	pływaczek
pniak	pniaczek
pochwa	pochewka
pochód	pochodzik
pociąg	pociążek
pociot	pociotek
podanie	podanko
podarek	podareczek
podarunek	podaruneczek
podkówka	podkóweczka
podkowa	podkówka
podłość	podłostka
podmiana	podmianka
podmuch	podmuszek
podpora	podpórka
podstawa	podstawka
poduszka	poduszeczka
podwiązka	podwiązeczka
podwórko	podwóreczko
poemat	poemacik
pogaducha	pogaduszka
pogląd	poglądzik
pogoda	pogódka
poidło	poidełko
pojemnik	pojemniczek
pojnik	pojniczek
pokojówka	pokojóweczka
pokrywa	pokrywka
Polak	Polaczek
polana	polanka
polano	polanko
półbut	półbucik
polka	poleczka
półka	półeczka
polędwica	polędwiczka
poler	polerek
pole	poletko
polewka	poleweczka
półgłos	półgłosek
półgodzina	półgodzinka
półgrosz	półgroszek
polityka	polityczka
półkolumna	półkolumienka
pole	pólko
polonez	polonezik
polowanie	polowanko
półpiętro	półpięterko
półsłówko	półsłóweczko
półuśmiech	półuśmieszek
półwałek	półwałeczek
pomada	pomadka
pomarańcza	pomarańczka
pomidor	pomidorek
pomnik	pomniczek
pomost	pomostek
pompa	pompka
pompon	pomponik
pończocha	pończoszka
portki	porcięta
port	porcik
porcja	porcyjka
portal	portalik
portasy	portaski
portki	porteczki
porter	porterek
portfel	portfelik
portrecik	portreciczek
portret	portrecik
porucznik	poruczniczek
porządek	porządeczek
posada	posadka
posag	posażek
posąg	posążek
pościelówa	pościelówka
posesja	posesyjka
posmak	posmaczek
postawa	postawka
postronek	postroneczek
postument	postumencik
postura	posturka
poszewka	poszeweczka
poszwa	poszewka
potrzeba	potrzebka
powidło	powidełko
powiedzenie	powiedzonko
powłoka	powłoczka
powóz	powozik
powrósło	powrósełko
pożar	pożarek
pozłota	pozłotka
pozytyw	pozytywik
prababka	prababcia
pradziad	pradziadek
prąd	prądzik
pranie	pranko
prapradziad	prapradziadek
prasa	praska
prątek	prąteczek
prawidło	prawidełko
prawnuk	prawnuczek
precel	precelek
preferans	preferansik
pretensja	pretensyjka
prezent	prezencik
próbka	próbeczka
próba	próbka
problemat	problemacik
problem	problemik
procent	procencik
proces	procesik
program	programik
projekt	projekcik
prom	promik
promień	promionek
promyk	promyczek
promień	promyk
prosiak	prosiaczek
prosię	prosiątko
prostak	prostaczek
prostokąt	prostokącik
protekcja	protekcyjka
protokół	protokolik
protokół	protokólik
prowizja	prowizyjka
próg	prożek
pryszcz	pryszczyk
prząśnica	prząśniczka
przebudowa	przebudówka
przedmiot	przedmiocik
przedmowa	przedmówka
przedpokój	przedpokoik
przedszkolak	przedszkolaczek
przegroda	przegródka
przełęcz	przełączka
przemowa	przemówka
przepiórka	przepióreczka
przepita	przepitka
przepoja	przepojka
prześcieradło	prześcieradełko
przesyłka	przesyłeczka
przewód	przewodzik
przyczepa	przyczepka
przydach	przydaszek
przygoda	przygódka
gródek	przygródek
przyjaciółka	przyjaciółeczka
przyjemność	przyjemnostka
przykład	przykładzik
przykrywa	przykrywka
przylepka	przylepeczka
przylepa	przylepka
przyrząd	przyrządzik
przysiad	przysiadek
przystanek	przystaneczek
przystojniak	przystojniaczek
przytulia	przytulijka
psiak	psiaczek
psina	psinka
psina	psiunia
pstrąg	pstrążek
pszczoła	pszczółka
pszenica	pszeniczka
ptaszę	ptaszątko
ptaszek	ptaszeczek
ptak	ptaszek
ptak	ptaszyna
ptaszyna	ptaszynka
ptifury	ptifurki
publika	publiczka
puchar	pucharek
puca	pucka
pucka	pućka
pudełko	pudełeczko
pudel	pudelek
pukiel	pukielek
pulares	pularesik
pulower	pulowerek
pulpet	pulpecik
punkt	punkcik
pupa	pupcia
pupka	pupeczka
pupil	pupilek
pupa	pupina
pupa	pupka
pustułka	pustułeczka
puszka	puszeczka
puch	puszek
puzdro	puzderko
pychota	pychotka
pyra	pyrka
pysk	pysio
pysk	pyszczek
pytanie	pytanko
pyta	pytka
rabat	rabacik
rabata	rabatka
rachunek	rachuneczek
racica	raciczka
racuch	racuszek
rak	raczek
ręka	rączka
rączka	rączuchna
rak	raczyna
ręka	rączyna
radio	radyjko
rafa	rafka
rajstopy	rajstopki
rakieta	rakietka
ramka	rameczka
ramię	ramionko
rama	ramka
ramota	ramotka
rant	rancik
rana	ranka
raptularz	raptularzyk
rarytas	rarytasik
ratler	ratlerek
recenzja	recenzyjka
ręcznik	ręczniczek
reduta	redutka
refektarz	refektarzyk
reflektor	reflektorek
regał	regalik
reguła	regułka
rejestr	rejestrzyk
rejs	rejsik
rękaw	rękawek
reklama	reklamka
remanent	remanencik
remis	remisik
remont	remoncik
reportaż	reportażyk
restauracja	restauracyjka
reszta	resztka
rewers	rewersik
rewolucja	rewolucyjka
rezydencja	rezydencyjka
robak	robaczek
rober	roberek
robot	robocik
rodzina	rodzinka
rogal	rogalik
rogoża	rogóżka
rój	roik
rolada	roladka
roleta	roletka
rola	rólka
romans	romansik
rondel	rondelek
rondo	rondko
ropucha	ropuszka
roślina	roślinka
rosół	rosołek
rotunda	rotundka
rower	rowerek
równina	równinka
rozdział	rozdziałek
rozdział	rozdzialik
rózga	różdżka
rózga	rózeczka
róg	rożek
róg	różek
rozeta	rozetka
rozkaz	rozkazik
rozmowa	rozmówka
rozprawa	rozprawka
rozróba	rozróbka
rozsada	rozsadka
rozum	rozumek
rozwora	rozwórka
róża	różyczka
rubel	rubelek
rubryka	rubryczka
rudera	ruderka
ruda	rudka
rulon	rulonik
rum	rumik
runda	rundka
rurka	rureczka
rura	rurka
rusałka	rusałeczka
ruta	rutka
rybka	rybcia
rybka	rybeczka
rybka	rybeńka
ryba	rybka
rycerz	rycerzyk
rydel	rydelek
ryj	ryjek
rynek	ryneczek
rynka	ryneczka
rynna	rynienka
rysunek	rysuneczek
rząd	rządek
rzeka	rzeczka
rzeczka	rzeczułka
rzemyk	rzemyczek
rzemień	rzemyk
rzepa	rzepka
rzęsa	rzęska
rzeżucha	rzeżuszka
sadło	sadełko
sadzawka	sadzaweczka
sagan	saganek
sakwa	sakiewka
sala	salka
salopa	salopka
samiec	samczyk
samica	samiczka
samochód	samochodzik
samolot	samolocik
samura	samurka
sandał	sandałek
sanki	saneczki
sardela	sardelka
sarna	sarenka
sarnię	sarniątko
scena	scenka
schab	schabik
schemat	schemacik
schody	schodki
ściana	ścianka
ścierka	ściereczka
ścieżka	ścieżeczka
ścieg	ścieżek
ścieżyna	ścieżynka
scyzoryk	scyzoryczek
seans	seansik
set	secik
sęk	sęczek
segment	segmencik
sekret	sekrecik
sekunda	sekundka
sensacja	sensacyjka
serdak	serdaczek
serce	serduszko
ser	serek
sernik	serniczek
serwetka	serweteczka
serweta	serwetka
seria	seryjka
sesja	sesyjka
setka	seteczka
setka	setuchna
siano	sianko
siatka	siateczka
sieć	siatka
siekanina	siekaninka
sielawa	sielawka
siennik	sienniczek
siermięga	siermiężka
sierota	sieroteńka
sierota	sierotka
sierp	sierpik
siewnik	siewniczek
sikorka	sikoreczka
silnik	silniczek
siniak	siniaczek
sień	sionka
siostra	siostrunia
siostra	siostrzyczka
siur	siurek
siurpryza	siurpryzka
siwosz	siwoszek
skafander	skafanderek
skakanka	skakaneczka
skała	skałka
skandal	skandalik
skarbiec	skarbczyk
skarbek	skarbeczek
skarb	skarbek
skarbek	skarbeniek
skarb	skarbik
skarbek	skarbulek
skarpetka	skarpeteczka
skecz	skeczyk
skiba	skibka
skra	skierka
skład	składzik
skobel	skobelek
skop	skopek
skórka	skóreczka
skóra	skórka
skorpion	skorpionik
skorupa	skorupka
skowronek	skowroneczek
skrawek	skraweczek
skrzat	skrzacik
skrzat	skrzatek
skrzek	skrzeczek
skrzela	skrzelka
skrzydło	skrzydełko
skrzynka	skrzyneczka
skrzynia	skrzynka
skrzypki	skrzypeczki
skrzypce	skrzypki
skuter	skuterek
skwer	skwerek
słabiak	słabiaczek
słabość	słabostka
śledź	śledzik
ślepek	ślepeczek
ślimak	ślimaczek
ślina	ślinka
slipy	slipki
śliwka	śliweczka
śliwa	śliwka
słoik	słoiczek
słonko	słoneczko
słonica	słoniczka
słoń	słonik
słonina	słoninka
słońce	słonko
Słońce	słonko
słówko	słóweczko
słowo	słówko
słownik	słowniczek
słuchawka	słuchaweczka
słup	słupek
smak	smaczek
śmiechawka	śmiechaweczka
śmiechawa	śmiechawka
śmiechówka	śmiechóweczka
śmiechówa	śmiechówka
śmiech	śmieszek
śmietanka	śmietaneczka
smok	smoczek
smród	smrodek
smród	smrodzik
smutek	smuteczek
smuga	smużka
śniadanie	śniadanko
śnieg	śnieżek
snopek	snopeczek
sok	soczek
soft	sofcik
soft porno	sofcik
sofa	sofka
solara	solarka
soliter	soliterek
rzodkiew sopel lodu	sopelek
sopel	sopelek
sosna	sosenka
sos	sosik
sośnina	sośninka
socha	soszka
sówka	sóweczka
sowa	sówka
spacer	spacerek
spaliny	spalinki
spam	spamik
specjał	specjałek
specjał	specjalik
spekulacja	spekulacyjka
speluna	spelunka
spencer	spencerek
spichlerz	spichlerzyk
śpiewnik	śpiewniczek
spinka	spineczka
śpioch	śpioszek
śpiochy	śpioszki
spirala	spiralka
śpiwór	śpiworek
spiżarka	spiżarenka
spiżarnia	spiżarka
spłacheć	spłachetek
spodek	spodeczek
spodnie	spodeńki
spódnica	spódniczka
spółka	spółeczka
sprawka	spraweczka
sprawozdanie	sprawozdanko
sprężyna	sprężynka
spryciara	spryciarka
spryt	sprycik
spryciula	spryciulka
sprzęt	sprzęcik
sroka	sroczka
środek	środeczek
śrubka	śrubeczka
śruba	śrubka
stacja	stacyjka
stadion	stadionik
stągiew	stągiewka
stajnia	stajenka
stancja	stancyjka
standard	standardzik
stanik	staniczek
starowina	starowinka
staruszek	staruszeczek
staruszka	staruszeczka
stary	staruszek
statek	stateczek
statua	statuetka
statyw	statywik
staw	stawek
staw	stawik
stempel	stempelek
sterta	stertka
stok	stoczek
stodoła	stodółka
stojak	stojaczek
stołek	stołeczek
stolik	stoliczek
stolnica	stolniczka
stopka	stopeczka
stopień	stopieniek
stopa	stopka
stopa	stópka
stos	stosik
stówka	stóweczka
stówa	stówka
strąk	strączek
stragan	straganik
straszydło	straszydełko
stres	stresiak
stres	stresik
strofa	strofka
strój	stroik
strona	stroniczka
strucla	strucelka
strumień	strumyk
struna	strunka
strup	strupek
struga	strużka
stryj	stryjek
stryjna	stryjenka
stryjo	stryjko
strych	stryszek
strzałka	strzałeczka
strzała	strzałka
strzelba	strzelbka
strzemię	strzemionko
strzęp	strzępek
student	studencik
studnia	studzienka
stwór	stworek
stworzenie	stworzątko
stworzenie	stworzonko
stylisko	stylik
substancja	substancyjka
suchar	sucharek
suka	suczka
sukces	sukcesik
sukcesja	sukcesyjka
sukienka	sukieneczka
sukno	sukienko
sukienka	sukienusia
sukmana	sukmanka
sum	sumik
suma	sumka
suka	sunia
supeł	supełek
surdut	surducik
sutanna	sutanka
suwak	suwaczek
sweter	sweterek
światełko	światełeczko
światło	światełko
świątynia	świątynka
świątynia	świątyńka
świerk	świerczek
świerszcz	świerszczyk
świetlik	świetliczek
świetlica	świetliczka
świnka	świneczka
świnia	świnka
świństwo	świństewko
syf	syfek
sygnał	sygnałek
symultana	symultanka
synek	syneczek
syn	synek
syrena	syrenka
syrop	syropek
system	systemik
szabla	szabelka
szaber	szaberek
szablon	szablonik
szacunek	szacuneczek
szafarka	szafareczka
szafka	szafeczka
szafir	szafirek
szafa	szafka
szałas	szałasik
szalik	szaliczek
szala	szalka
szalupa	szalupka
szama	szamka
szaniec	szańczyk
szantaż	szantażyk
szarak	szaraczek
szatan	szatanek
szata	szatka
szczapa	szczapka
szczaw	szczawik
szczebel	szczebelek
szczecina	szczecinka
szczegół	szczególik
szczelina	szczelinka
szczeniak	szczeniaczek
szczenię	szczeniątko
szczotka	szczoteczka
szczupak	szczupaczek
szczur	szczurek
szczygieł	szczygiełek
szczypce	szczypczyki
szczypior	szczypiorek
szef	szefuńcio
szef	szefunio
szeląg	szelążek
szelka	szeleczka
szept	szepcik
sześcian	sześcianik
szewc	szewczyk
szew	szewek
szkapa	szkapka
szkatułka	szkatułeczka
szkielet	szkielecik
szklanka	szklaneczka
szkoła	szkółka
szkop	szkopek
szkrab	szkrabek
szkrab	szkrabik
szlaban	szlabanik
szlachcianka	szlachcianeczka
szlak	szlaczek
szlafrok	szlafroczek
szlam	szlamik
szlara	szlarka
szlemik	szlemiczek
szlem	szlemik
szmatka	szmateczka
szmata	szmatka
szmer	szmerek
sznurek	sznureczek
sznur	sznurek
sznycel	sznycelek
sznyta	sznytka
szpachla	szpachelka
szpak	szpaczek
szpadel	szpadelek
szpada	szpadka
szpadryna	szpadrynka
szpaler	szpalerek
szparka	szpareczka
szpargał	szpargałek
szpargał	szpargalik
szpara	szparka
szpilka	szpileczka
szpinak	szpinaczek
szpital	szpitalik
szpryca	szprycka
szpulka	szpuleczka
szron	szronik
sztab	sztabik
sztaba	sztabka
sztacheta	sztachetka
sztajer	sztajerek
sztambuch	sztambuszek
sztos	sztosik
sztucer	sztucerek
sztyft	sztyfcik
sztylet	sztylecik
szuflada	szufladka
szum	szumek
szwaczka	szwaczusia
szwadron	szwadronik
szwagierka	szwagiereczka
szwagier	szwagierek
szwindel	szwindelek
szyba	szybka
szyfoniera	szyfonierka
szyja	szyjka
szynk	szynczek
szynka	szyneczka
szynkarka	szynkareczka
szypuła	szypułka
szyszka	szyszeczka
szycha	szyszka
tabakierka	tabakiereczka
tabakiera	tabakierka
tabela	tabelka
tablica	tabliczka
taboret	taborecik
taca	tacka
tafla	tafelka
taksówka	taksóweczka
talent	talencik
talerz	talerzyk
tambur	tamburek
tampon	tamponik
tapczan	tapczanik
tapir	tapirek
taras	tarasik
tarcica	tarciczka
tarcza	tarczka
tarka	tareczka
tartak	tartaczek
tasiemka	tasiemeczka
taśma	tasiemka
tata	tatka
tato	tatko
tata	tatuś
tato	tatuś
tawuła	tawułka
teatr	teatrzyk
techniawa	techniawka
teczka	teczuszka
tekst	tekścik
tektura	tekturka
telefon	telefonik
telewizor	telewizorek
temat	temacik
temperament	temperamencik
tendencja	tendencyjka
tenor	tenorek
teoria	teoryjka
terminarz	terminarzyk
termos	termosik
test	teścik
tętnica	tętniczka
tłok	tłoczek
tłuk	tłuczek
tłum	tłumek
tłumok	tłumoczek
tłuścioch	tłuścioszek
tłuszcz	tłuszczyk
toast	toaścik
tok	toczek
tom	tomik
topola	topolka
tort	torcik
torebka	torebeczka
torba	torebka
traktat	traktacik
traktor	traktorek
trans	transik
transparent	transparencik
transporter	transporterek
tranzystor	tranzystorek
trap	trapik
tratwa	tratewka
trawka	traweczka
trawa	trawka
trawnik	trawniczek
trefl	trefelek
trep	trepek
trójka	trójeczka
trójkąt	trójkącik
trójnóg	trójnóżek
tron	tronik
trucht	truchcik
truchło	truchełko
trufla	trufelka
trumna	trumienka
trumniak	trumniaczek
trup	trupek
trusia	trusiątko
truskawka	truskaweczka
tryb	trybik
trybula	trybulka
trykot	trykocik
tryper	trynio
trzaska	trzaseczka
trzcinnik	trzcinniczek
trzeciak	trzeciaczek
trzewik	trzewiczek
trzonek	trzoneczek
trzos	trzosik
trzpiot	trzpiotek
tuleja	tulejka
tulipan	tulipanek
tunika	tuniczka
tupet	tupecik
turban	turbanek
turbina	turbinka
turczyn	turczynek
Turczyn	Turczynek
turkawka	turkaweczka
turkus	turkusik
turnia	turniczka
tusza	tuszka
tużurek	tużureczek
twaróg	twarożek
twarz	twarzyczka
tygiel	tygielek
tygodnik	tygodniczek
tygrys	tygrysek
tygrysię	tygrysiątko
tyłek	tyłeczek
typ	typek
tyraliera	tyralierka
tyran	tyranek
tysiąc	tysiączek
tysiak	tysiaczek
tysiąc	tysiak
tytuł	tytulik
ubiór	ubiorek
ubranie	ubranko
ugór	ugorek
układ	układzik
ukleja	uklejka
ukłon	ukłonik
ulica	uliczka
uparciuch	uparciuszek
upłaz	upłazek
uprzejmość	uprzejmostka
uraz	urazik
urlop	urlopik
urodziny	urodzinki
urwis	urwisek
urzyn	urzynek
usta	usteczka
ustęp	ustępik
ucho	uszko
utwór	utworek
uwaga	uważka
uzda	uzdeczka
wachlarz	wachlarzyk
wądół	wądołek
wafel	wafelek
wahadło	wahadełko
walc	walczyk
wałek	wałeczek
wał	wałek
walizka	walizeczka
waliza	walizka
wampir	wampirek
wanienka	wanieneczka
wanna	wanienka
warchlak	warchlaczek
wariat	wariatuńcio
